fold,val_auc,optimal_threshold,test_auc_default,test_accuracy_default,test_precision_default,test_recall_default,test_f1_default,test_specificity_default,test_auc_optimal,test_accuracy_optimal,test_precision_optimal,test_recall_optimal,test_f1_optimal,test_specificity_optimal
0,0.7638888888888888,0.5232868194580078,0.30303030303030304,0.29411764705882354,0.2857142857142857,0.6666666666666666,0.4,0.09090909090909091,0.30303030303030304,0.4117647058823529,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5454545454545454
1,0.6666666666666667,0.5139381885528564,0.5555555555555556,0.5294117647058824,0.5,0.375,0.42857142857142855,0.6666666666666666,0.5555555555555556,0.5294117647058824,0.5,0.375,0.42857142857142855,0.6666666666666666
2,0.5,0.4750194549560547,0.6,0.7058823529411765,0.5,0.6,0.5454545454545454,0.75,0.6,0.35294117647058826,0.25,0.6,0.35294117647058826,0.25
3,0.5818181818181818,0.49973204731941223,0.5961538461538461,0.35294117647058826,0.23076923076923078,0.75,0.35294117647058826,0.23076923076923078,0.5961538461538461,0.35294117647058826,0.23076923076923078,0.75,0.35294117647058826,0.23076923076923078
4,0.6666666666666667,0.5411211848258972,0.34545454545454546,0.3125,0.3125,1.0,0.47619047619047616,0.0,0.34545454545454546,0.3125,0.2,0.4,0.26666666666666666,0.2727272727272727
