fold,val_auc,optimal_threshold,test_auc_default,test_accuracy_default,test_precision_default,test_recall_default,test_f1_default,test_specificity_default,test_auc_optimal,test_accuracy_optimal,test_precision_optimal,test_recall_optimal,test_f1_optimal,test_specificity_optimal
0,0.4393939393939394,0.36771121621131897,0.4027777777777778,0.6666666666666666,0.0,0.0,0.0,1.0,0.4027777777777778,0.4444444444444444,0.3,0.5,0.375,0.4166666666666667
1,0.6515151515151515,0.44484350085258484,0.6363636363636364,0.6470588235294118,0.5,0.5,0.5,0.7272727272727273,0.6363636363636364,0.5294117647058824,0.4166666666666667,0.8333333333333334,0.5555555555555556,0.36363636363636365
2,0.5090909090909091,0.506927490234375,0.3787878787878788,0.4117647058823529,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5454545454545454,0.3787878787878788,0.4117647058823529,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5454545454545454
3,0.8181818181818181,0.49563515186309814,0.6000000000000001,0.625,0.4,0.4,0.4,0.7272727272727273,0.6000000000000001,0.625,0.4,0.4,0.4,0.7272727272727273
4,0.5,0.6140161752700806,0.690909090909091,0.5625,0.4,0.8,0.5333333333333333,0.45454545454545453,0.690909090909091,0.6875,0.5,0.4,0.4444444444444444,0.8181818181818182
