fold_idx,val_auc,test_auc,test_accuracy,test_precision,test_recall,test_specificity,test_f1,optimal_threshold
0,0.6666666666666666,0.45833333333333337,0.5555555555555556,0.0,0.0,0.8333333333333334,0.0,0.33501995748237534
1,0.7121212121212122,0.28787878787878785,0.35294117647058826,0.2727272727272727,0.5,0.2727272727272727,0.35294117647058826,0.3200804220425509
2,0.7272727272727273,0.6287878787878789,0.7647058823529411,0.75,0.5,0.9090909090909091,0.6,0.348298690947875
3,0.7272727272727273,0.2363636363636364,0.3125,0.3125,1.0,0.0,0.47619047619047616,0.35189853785372827
4,0.5763888888888888,0.13636363636363635,0.625,0.0,0.0,0.9090909090909091,0.0,0.34252162382606166
