fold,val_auc,optimal_threshold,test_auc_default,test_accuracy_default,test_precision_default,test_recall_default,test_f1_default,test_specificity_default,test_auc_optimal,test_accuracy_optimal,test_precision_optimal,test_recall_optimal,test_f1_optimal,test_specificity_optimal
0,0.5555555555555556,0.48683109879493713,0.36363636363636365,0.4117647058823529,0.25,0.3333333333333333,0.2857142857142857,0.45454545454545453,0.36363636363636365,0.5294117647058824,0.4,0.6666666666666666,0.5,0.45454545454545453
1,0.7,0.48183074593544006,0.5138888888888888,0.4117647058823529,0.375,0.375,0.375,0.4444444444444444,0.5138888888888888,0.5882352941176471,0.5333333333333333,1.0,0.6956521739130435,0.2222222222222222
2,0.6923076923076923,0.5406132340431213,0.2833333333333333,0.29411764705882354,0.29411764705882354,1.0,0.45454545454545453,0.0,0.2833333333333333,0.29411764705882354,0.1111111111111111,0.2,0.14285714285714285,0.3333333333333333
3,0.3090909090909091,0.47798776626586914,0.36538461538461536,0.7647058823529411,0.0,0.0,0.0,1.0,0.36538461538461536,0.35294117647058826,0.23076923076923078,0.75,0.35294117647058826,0.23076923076923078
4,0.6363636363636364,0.5338991284370422,0.32727272727272727,0.3125,0.3125,1.0,0.47619047619047616,0.0,0.32727272727272727,0.375,0.14285714285714285,0.2,0.16666666666666666,0.45454545454545453
