metric,value
val_auc,0.3090909090909091
optimal_threshold,0.5463566184043884
test_threshold_default,0.5
test_auc_default,0.5
test_accuracy_default,0.4375
test_precision_default,0.3333333333333333
test_recall_default,0.5
test_f1_default,0.4
test_specificity_default,0.4
test_threshold_optimal,0.5463566184043884
test_auc_optimal,0.5
test_accuracy_optimal,0.5625
test_precision_optimal,0.4
test_recall_optimal,0.3333333333333333
test_f1_optimal,0.36363636363636365
test_specificity_optimal,0.7
