fold,val_auc,optimal_threshold,test_auc_default,test_accuracy_default,test_precision_default,test_recall_default,test_f1_default,test_specificity_default,test_auc_optimal,test_accuracy_optimal,test_precision_optimal,test_recall_optimal,test_f1_optimal,test_specificity_optimal
0,0.7575757575757576,0.5011641979217529,0.3888888888888889,0.2777777777777778,0.23076923076923078,0.5,0.3157894736842105,0.16666666666666666,0.3888888888888889,0.2777777777777778,0.23076923076923078,0.5,0.3157894736842105,0.16666666666666666
1,0.7575757575757576,0.440717488527298,0.34848484848484845,0.47058823529411764,0.0,0.0,0.0,0.7272727272727273,0.34848484848484845,0.47058823529411764,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.5454545454545454
2,0.8181818181818182,0.41614004969596863,0.4848484848484848,0.6470588235294118,0.0,0.0,0.0,1.0,0.4848484848484848,0.47058823529411764,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.5454545454545454
3,0.8363636363636364,0.42680272459983826,0.4363636363636364,0.75,1.0,0.2,0.3333333333333333,1.0,0.4363636363636364,0.5,0.2,0.2,0.2,0.6363636363636364
4,0.5277777777777778,0.35294532775878906,0.3090909090909091,0.75,1.0,0.2,0.3333333333333333,1.0,0.3090909090909091,0.3125,0.25,0.6,0.35294117647058826,0.18181818181818182
