fold_idx,val_auc,test_auc,test_accuracy,test_precision,test_recall,test_specificity,test_f1,optimal_threshold
fold0,0.696969696969697,0.6249999999999999,0.6111111111111112,0.4444444444444444,0.6666666666666666,0.5833333333333334,0.5333333333333333,0.3279335187830047
fold1,0.7272727272727273,0.6363636363636364,0.4117647058823529,0.3,0.5,0.36363636363636365,0.375,0.23889643453092452
fold2,0.8727272727272728,0.5303030303030303,0.6470588235294118,0.0,0.0,1.0,0.0,0.37880110374804266
fold3,0.7454545454545455,0.7545454545454545,0.75,0.6,0.6,0.8181818181818182,0.6,0.3523691073208414
fold4,0.9166666666666666,0.6545454545454545,0.625,0.3333333333333333,0.2,0.8181818181818182,0.25,0.36881635332164614
