mse,mae,rmse,r2,mean_pct_error
131617.88791825913,270.6792052237146,362.7917969280165,0.7930718182884264,13.984161491411564
72937.36695633952,197.04258648385544,270.0691892022108,0.9139840024867343,8.70745104811931
161161.1191676106,291.31180278623344,401.4487752722763,0.7385306769119396,10.8032830311292
109153.00209043341,256.7811188297375,330.3831141121371,0.82789117475851,10.004471416193585
93002.31498161878,230.48935919730948,304.96280917780575,0.8770215403799133,8.922641594556056
