fold,val_auc,optimal_threshold,test_auc_default,test_accuracy_default,test_precision_default,test_recall_default,test_f1_default,test_specificity_default,test_auc_optimal,test_accuracy_optimal,test_precision_optimal,test_recall_optimal,test_f1_optimal,test_specificity_optimal
0,0.5972222222222222,0.5013862252235413,0.4090909090909091,0.47058823529411764,0.3333333333333333,0.5,0.4,0.45454545454545453,0.4090909090909091,0.47058823529411764,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.5454545454545454
1,0.8666666666666667,0.4525129795074463,0.2916666666666667,0.5294117647058824,0.0,0.0,0.0,1.0,0.2916666666666667,0.35294117647058826,0.4,0.75,0.5217391304347826,0.0
2,0.5576923076923077,0.49981504678726196,0.8833333333333333,0.8235294117647058,0.6666666666666666,0.8,0.7272727272727273,0.8333333333333334,0.8833333333333333,0.8235294117647058,0.6666666666666666,0.8,0.7272727272727273,0.8333333333333334
3,0.7818181818181819,0.26409459114074707,0.5384615384615384,0.7058823529411765,0.3333333333333333,0.25,0.2857142857142857,0.8461538461538461,0.5384615384615384,0.6470588235294118,0.375,0.75,0.5,0.6153846153846154
4,0.5,0.468306303024292,0.36363636363636365,0.375,0.3333333333333333,1.0,0.5,0.09090909090909091,0.36363636363636365,0.3125,0.3125,1.0,0.47619047619047616,0.0
