fold,val_auc,optimal_threshold,test_auc_default,test_accuracy_default,test_precision_default,test_recall_default,test_f1_default,test_specificity_default,test_auc_optimal,test_accuracy_optimal,test_precision_optimal,test_recall_optimal,test_f1_optimal,test_specificity_optimal
0,0.5,0.48255228996276855,0.5606060606060606,0.6470588235294118,0.5,0.6666666666666666,0.5714285714285714,0.6363636363636364,0.5606060606060606,0.5294117647058824,0.4,0.6666666666666666,0.5,0.45454545454545453
1,0.8333333333333333,0.4983868896961212,0.6666666666666667,0.47058823529411764,0.45454545454545453,0.625,0.5263157894736842,0.3333333333333333,0.6666666666666667,0.47058823529411764,0.45454545454545453,0.625,0.5263157894736842,0.3333333333333333
2,0.7307692307692308,0.5176991820335388,0.8666666666666667,0.5882352941176471,0.4166666666666667,1.0,0.5882352941176471,0.4166666666666667,0.8666666666666667,0.6470588235294118,0.45454545454545453,1.0,0.625,0.5
3,0.7636363636363637,0.4098533093929291,0.6730769230769231,0.5882352941176471,0.2857142857142857,0.5,0.36363636363636365,0.6153846153846154,0.6730769230769231,0.6470588235294118,0.375,0.75,0.5,0.6153846153846154
4,0.5,0.4457707107067108,0.3454545454545454,0.375,0.2222222222222222,0.4,0.2857142857142857,0.36363636363636365,0.3454545454545454,0.3125,0.2857142857142857,0.8,0.42105263157894735,0.09090909090909091
