fold,val_auc,optimal_threshold,test_auc_default,test_accuracy_default,test_precision_default,test_recall_default,test_f1_default,test_specificity_default,test_auc_optimal,test_accuracy_optimal,test_precision_optimal,test_recall_optimal,test_f1_optimal,test_specificity_optimal
0,0.7424242424242424,0.454758882522583,0.20833333333333334,0.5555555555555556,0.0,0.0,0.0,0.8333333333333334,0.20833333333333334,0.4444444444444444,0.0,0.0,0.0,0.6666666666666666
1,0.8787878787878788,0.423972487449646,0.5454545454545454,0.5882352941176471,0.0,0.0,0.0,0.9090909090909091,0.5454545454545454,0.5294117647058824,0.375,0.5,0.42857142857142855,0.5454545454545454
2,0.7636363636363637,0.5459502339363098,0.5151515151515151,0.4117647058823529,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2727272727272727,0.5151515151515151,0.5294117647058824,0.375,0.5,0.42857142857142855,0.5454545454545454
3,0.5636363636363636,0.4946073591709137,0.6727272727272726,0.625,0.4444444444444444,0.8,0.5714285714285714,0.5454545454545454,0.6727272727272726,0.6875,0.5,1.0,0.6666666666666666,0.5454545454545454
4,0.7777777777777777,0.6132581233978271,0.4363636363636364,0.3125,0.2857142857142857,0.8,0.42105263157894735,0.09090909090909091,0.4363636363636364,0.5,0.2,0.2,0.2,0.6363636363636364
