mse,mae,rmse,r2,mean_pct_error
126767.30997460464,258.6409530754546,356.0439719677959,0.8006978430636762,13.46289812384676
73761.87001936659,196.87816556353079,271.5913658777955,0.9130116551649361,8.684704467313743
168702.39536206555,311.2035048565148,410.7339715217936,0.7262956391313102,11.613849801177478
108377.59822802775,249.39821724345626,329.2075306368731,0.8291138057928428,9.660037507606187
93788.31907610939,229.16620781611715,306.248786244304,0.8759821945011077,8.921180660305136
