fold,val_auc,optimal_threshold,test_auc_default,test_accuracy_default,test_precision_default,test_recall_default,test_f1_default,test_specificity_default,test_auc_optimal,test_accuracy_optimal,test_precision_optimal,test_recall_optimal,test_f1_optimal,test_specificity_optimal
0,0.48484848484848486,0.5158161520957947,0.38888888888888884,0.3333333333333333,0.2857142857142857,0.6666666666666666,0.4,0.16666666666666666,0.38888888888888884,0.2777777777777778,0.18181818181818182,0.3333333333333333,0.23529411764705882,0.25
1,0.3939393939393939,0.5840240120887756,0.6515151515151515,0.4117647058823529,0.375,1.0,0.5454545454545454,0.09090909090909091,0.6515151515151515,0.5882352941176471,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.5454545454545454
2,0.4000000000000001,0.5689583420753479,0.24242424242424243,0.29411764705882354,0.2857142857142857,0.6666666666666666,0.4,0.09090909090909091,0.24242424242424243,0.35294117647058826,0.2727272727272727,0.5,0.35294117647058826,0.2727272727272727
3,0.49090909090909096,0.50028395652771,0.49090909090909096,0.625,0.3333333333333333,0.2,0.25,0.8181818181818182,0.49090909090909096,0.625,0.3333333333333333,0.2,0.25,0.8181818181818182
4,0.3333333333333333,0.3837261497974396,0.4909090909090909,0.75,1.0,0.2,0.3333333333333333,1.0,0.4909090909090909,0.3125,0.3125,1.0,0.47619047619047616,0.0
