fold_idx,val_auc,test_auc,test_accuracy,test_precision,test_recall,test_specificity,test_f1,optimal_threshold
fold0,0.8333333333333333,0.5277777777777778,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.3241582795960851
fold1,0.696969696969697,0.3712121212121212,0.5882352941176471,0.3333333333333333,0.16666666666666666,0.8181818181818182,0.2222222222222222,0.3267201158450144
fold2,0.8363636363636363,0.7196969696969697,0.7058823529411765,0.6666666666666666,0.3333333333333333,0.9090909090909091,0.4444444444444444,0.3620313658707989
fold3,0.7,0.6363636363636364,0.5625,0.375,0.6,0.5454545454545454,0.46153846153846156,0.34787951817348783
fold4,0.9583333333333334,0.49090909090909096,0.6875,0.5,0.2,0.9090909090909091,0.2857142857142857,0.39181242748033146
