metric,value
val_auc,0.5833333333333334
optimal_threshold,0.4821142852306366
test_threshold_default,0.5
test_auc_default,0.5277777777777778
test_accuracy_default,0.47058823529411764
test_precision_default,0.4
test_recall_default,0.25
test_f1_default,0.3076923076923077
test_specificity_default,0.6666666666666666
test_threshold_optimal,0.4821142852306366
test_auc_optimal,0.5277777777777778
test_accuracy_optimal,0.5294117647058824
test_precision_optimal,0.5
test_recall_optimal,0.875
test_f1_optimal,0.6363636363636364
test_specificity_optimal,0.2222222222222222
