metric,value
val_auc,0.16363636363636364
optimal_threshold,inf
test_threshold_default,0.5
test_auc_default,0.21818181818181817
test_accuracy_default,0.25
test_precision_default,0.18181818181818182
test_recall_default,0.4
test_f1_default,0.25
test_specificity_default,0.18181818181818182
test_threshold_optimal,inf
test_auc_optimal,0.21818181818181817
test_accuracy_optimal,0.6875
test_precision_optimal,0.0
test_recall_optimal,0.0
test_f1_optimal,0.0
test_specificity_optimal,1.0
