epoch,pred_mean,pred_std,pred_min,pred_max,pred_q25,pred_q75,true_mean,true_std,correlation,residual_mean,residual_std,mode_collapse_score
5,-3.7068334,0.024948271,-3.7615042,-3.644608,-3.7245984,-3.6874523,-4.6828585,5.8895984,0.0769505555766714,0.97602504,5.887731,0.0042359885
10,-3.7655313,0.021439487,-3.796907,-3.682961,-3.7788315,-3.7575974,-4.6828585,5.8895984,0.036025057632106346,0.9173269,5.888865,0.003640229
15,-3.7255397,0.022850912,-3.768851,-3.6617744,-3.7443352,-3.7144916,-4.6828585,5.8895984,-0.24494499601249206,0.9573183,5.8952374,0.003879876
20,-3.5448503,0.032668825,-3.60089,-3.4221115,-3.5670033,-3.5294056,-4.6828585,5.8895984,-0.07919414225696385,1.1380076,5.8922753,0.0055468683
25,-3.5728385,0.042788852,-3.641291,-3.4150157,-3.5978708,-3.554399,-4.6828585,5.8895984,-0.04236810894322986,1.1100198,5.8915663,0.007265156
30,-3.5431333,0.04381072,-3.612929,-3.3905644,-3.5665333,-3.521664,-4.6828585,5.8895984,-0.0044954050377587935,1.1397247,5.8899584,0.00743866
35,-3.5105193,0.0461006,-3.5727913,-3.3569884,-3.5429432,-3.4818494,-4.6828585,5.8895984,-0.005765056284947709,1.1723392,5.890044,0.007827461
40,-3.512531,0.052958336,-3.588946,-3.3286564,-3.5496907,-3.4846072,-4.6828585,5.8895984,-0.033993613624861155,1.1703274,5.8916364,0.008991841
