epoch,pred_mean,pred_std,pred_min,pred_max,pred_q25,pred_q75,true_mean,true_std,correlation,residual_mean,residual_std,mode_collapse_score
5,-3.6322963,0.052201558,-3.740651,-3.5419226,-3.6699362,-3.5993443,-4.4724,4.5453644,-0.0026437963159673694,0.8401041,4.545802,0.011484571
10,-3.5273738,0.11939178,-3.6894648,-3.2991836,-3.6192107,-3.4316943,-4.4724,4.5453644,0.15339340026960668,0.94502664,4.528588,0.026266713
15,-3.555672,0.14074156,-3.7281294,-3.2637756,-3.6750827,-3.4206057,-4.4724,4.5453644,0.18281348192545613,0.91672873,4.521753,0.030963756
20,-3.6284056,0.17441502,-3.84913,-3.2899382,-3.7772672,-3.4539046,-4.4724,4.5453644,0.1619192635467371,0.8439953,4.5204015,0.038372066
25,-3.6127076,0.20669511,-3.8516505,-3.239469,-3.7963557,-3.3806596,-4.4724,4.5453644,0.14651465633860922,0.859693,4.519708,0.045473825
30,-3.6484742,0.23053576,-3.8961072,-3.2386692,-3.8489575,-3.382739,-4.4724,4.5453644,0.1415199804364282,0.8239264,4.5185065,0.050718874
35,-3.7007093,0.23001347,-3.9519536,-3.2757506,-3.896965,-3.4474065,-4.4724,4.5453644,0.14539948140345985,0.7716911,4.5176563,0.050603967
