epoch,pred_mean,pred_std,pred_min,pred_max,pred_q25,pred_q75,true_mean,true_std,correlation,residual_mean,residual_std,mode_collapse_score
5,-3.9022117,0.022669638,-3.953507,-3.824137,-3.916357,-3.8910022,-4.672354,5.494972,0.007397079752068167,0.77014244,5.4948516,0.0041255234
10,-4.3332424,0.008557154,-4.344565,-4.3134522,-4.339193,-4.325165,-4.672354,5.494972,0.1873864121264423,0.3391119,5.4933753,0.0015572697
15,-4.294856,0.013974982,-4.3143373,-4.2634773,-4.3047104,-4.2860622,-4.672354,5.494972,0.008620964005479874,0.37749743,5.49487,0.0025432308
20,-4.295885,0.014523856,-4.3160753,-4.257539,-4.3073587,-4.286026,-4.672354,5.494972,0.050339533602304885,0.37646934,5.494261,0.0026431174
25,-4.3203254,0.013575919,-4.34031,-4.286098,-4.3302293,-4.3108273,-4.672354,5.494972,0.05772037508829965,0.35202864,5.494206,0.0024706074
30,-4.3258715,0.013902806,-4.3457856,-4.291698,-4.3356457,-4.316922,-4.672354,5.494972,0.055615464356034,0.34648278,5.4942164,0.0025300956
