fold_idx,val_auc,test_auc,test_accuracy,test_precision,test_recall,test_specificity,test_f1,optimal_threshold
0,0.5757575757575757,0.5833333333333334,0.6666666666666666,0.5,0.3333333333333333,0.8333333333333334,0.4,0.3274587362838233
1,0.6363636363636364,0.4696969696969697,0.6470588235294118,0.5,0.3333333333333333,0.8181818181818182,0.4,0.3221299775599721
2,0.7181818181818183,0.6136363636363635,0.6470588235294118,0.5,0.5,0.7272727272727273,0.5,0.3371120377810401
3,0.4181818181818182,0.7999999999999999,0.375,0.3333333333333333,1.0,0.09090909090909091,0.5,0.2901479264689985
4,0.8333333333333333,0.32727272727272727,0.5,0.2857142857142857,0.4,0.5454545454545454,0.3333333333333333,0.34438684215210297
