fold_idx,val_auc,test_auc,test_accuracy,test_precision,test_recall,test_specificity,test_f1,optimal_threshold
fold0,0.5378787878787878,0.7361111111111112,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.3277271423133344
fold1,0.9090909090909091,0.38636363636363635,0.4117647058823529,0.3,0.5,0.36363636363636365,0.375,0.32068778566471284
fold2,0.8,0.7727272727272728,0.7058823529411765,0.6666666666666666,0.3333333333333333,0.9090909090909091,0.4444444444444444,0.3750353268906551
fold3,0.7181818181818183,0.6363636363636364,0.875,1.0,0.6,1.0,0.75,0.3524327687533862
fold4,0.951388888888889,0.5545454545454546,0.5625,0.25,0.2,0.7272727272727273,0.2222222222222222,0.4390764587747879
