fold_idx,val_auc,test_auc,test_accuracy,test_precision,test_recall,test_specificity,test_f1,optimal_threshold
0,0.553030303030303,0.3819444444444444,0.3888888888888889,0.14285714285714285,0.16666666666666666,0.5,0.15384615384615385,0.32681547727419913
1,0.6363636363636364,0.45454545454545453,0.29411764705882354,0.2857142857142857,0.6666666666666666,0.09090909090909091,0.4,0.30424625211316514
2,0.7181818181818183,0.6136363636363635,0.6470588235294118,0.5,0.5,0.7272727272727273,0.5,0.3378142108029999
3,0.5636363636363636,0.8181818181818181,0.8125,0.75,0.6,0.9090909090909091,0.6666666666666666,0.43652349936755447
4,0.875,0.4545454545454546,0.6875,0.0,0.0,1.0,0.0,0.4057960009819139
