metric,value
val_auc,0.3888888888888889
optimal_threshold,0.49661076068878174
test_threshold_default,0.5
test_auc_default,0.7878787878787878
test_accuracy_default,0.6470588235294118
test_precision_default,0.5
test_recall_default,0.5
test_f1_default,0.5
test_specificity_default,0.7272727272727273
test_threshold_optimal,0.49661076068878174
test_auc_optimal,0.7878787878787878
test_accuracy_optimal,0.6470588235294118
test_precision_optimal,0.5
test_recall_optimal,0.8333333333333334
test_f1_optimal,0.625
test_specificity_optimal,0.5454545454545454
