fold,val_auc,optimal_threshold,test_auc_default,test_accuracy_default,test_precision_default,test_recall_default,test_f1_default,test_specificity_default,test_auc_optimal,test_accuracy_optimal,test_precision_optimal,test_recall_optimal,test_f1_optimal,test_specificity_optimal
0,0.6212121212121212,0.5667020082473755,0.48611111111111105,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.48611111111111105,0.5,0.3333333333333333,0.5,0.4,0.5
1,0.3787878787878788,0.5360054969787598,0.5757575757575758,0.35294117647058826,0.35294117647058826,1.0,0.5217391304347826,0.0,0.5757575757575758,0.5294117647058824,0.0,0.0,0.0,0.8181818181818182
2,0.29090909090909095,inf,0.3333333333333333,0.35294117647058826,0.35294117647058826,1.0,0.5217391304347826,0.0,0.3333333333333333,0.6470588235294118,0.0,0.0,0.0,1.0
3,0.6181818181818182,0.4867187738418579,0.1636363636363636,0.6875,0.0,0.0,0.0,1.0,0.1636363636363636,0.1875,0.0,0.0,0.0,0.2727272727272727
4,0.736111111111111,0.5284343361854553,0.5090909090909091,0.3125,0.3125,1.0,0.47619047619047616,0.0,0.5090909090909091,0.625,0.42857142857142855,0.6,0.5,0.6363636363636364
