mse,mae,rmse,r2,mean_pct_error
128325.47307364985,271.8653294082669,358.2254500641319,0.7982481163434318,14.064578696267407
79076.4208276184,205.03015796307963,281.2053001414063,0.9067441353985541,9.104888993857282
167048.54101992352,307.60550252180735,408.7157215228251,0.7289788680488036,11.437258788011057
115614.98091826188,266.8768338406266,340.0220300484395,0.8177021413513343,10.399303590729058
93815.99652722891,232.23541864308334,306.2939707653889,0.8759455961615334,9.016497592388525
