epoch,pred_mean,pred_std,pred_min,pred_max,pred_q25,pred_q75,true_mean,true_std,correlation,residual_mean,residual_std,mode_collapse_score
5,-4.7174554,0.012767144,-4.7332067,-4.6624756,-4.724981,-4.712767,-2.7656052,5.781773,-0.0738534447365545,-1.9518496,5.78273,0.002208171
10,-5.2647376,0.068012215,-5.297141,-4.909187,-5.291613,-5.271801,-2.7656052,5.781773,0.0069211732901289305,-2.4991326,5.7817025,0.01176321
15,-5.367149,0.38517624,-5.561599,-3.8646245,-5.5501676,-5.4681835,-2.7656052,5.781773,-0.06270437853020427,-2.6015434,5.818638,0.06661905
20,-5.486451,0.4710406,-5.733769,-3.9230535,-5.7244473,-5.5574274,-2.7656052,5.781773,-0.04693021659900512,-2.7208462,5.822921,0.08146992
25,-5.679419,0.32283363,-5.8298054,-4.619024,-5.82339,-5.784383,-2.7656052,5.781773,0.004075610108531111,-2.913813,5.7894654,0.05583644
30,-5.5792375,0.5688892,-5.8664722,-3.8225517,-5.856885,-5.678839,-2.7656052,5.781773,0.025087695146200687,-2.813632,5.7954726,0.09839355
