epoch,pred_mean,pred_std,pred_min,pred_max,pred_q25,pred_q75,true_mean,true_std,correlation,residual_mean,residual_std,mode_collapse_score
5,-4.145064,0.025186216,-4.1779547,-4.0781436,-4.1637077,-4.131369,-5.3316655,5.1833467,0.048438007129406435,1.1866016,5.182188,0.0048590647
10,-5.1167884,0.095680155,-5.2025523,-4.7897367,-5.1831455,-5.0667567,-5.3316655,5.1833467,0.08938834117389964,0.21487759,5.1756716,0.018459147
15,-5.2394485,0.41050375,-5.463064,-3.9194112,-5.438907,-5.3083997,-5.3316655,5.1833467,0.1881474806725531,0.092217006,5.122004,0.07919666
20,-5.3377776,0.6153774,-5.688902,-3.720558,-5.676944,-5.404479,-5.3316655,5.1833467,0.19878768625503765,-0.0061117173,5.096825,0.11872203
25,-5.752366,0.20764951,-5.8521533,-4.968853,-5.845619,-5.7835546,-5.3316655,5.1833467,0.22488187252786201,-0.42070073,5.1406336,0.040060896
30,-5.7870617,0.18624486,-5.8805,-5.1747656,-5.8759217,-5.8321514,-5.3316655,5.1833467,0.08053419353031664,-0.455397,5.171681,0.03593139
35,-5.837254,0.16362222,-5.922068,-5.2549458,-5.9163485,-5.8779926,-5.3316655,5.1833467,0.09752367356972404,-0.5055888,5.169955,0.031566907
