epoch,pred_mean,pred_std,pred_min,pred_max,pred_q25,pred_q75,true_mean,true_std,correlation,residual_mean,residual_std,mode_collapse_score
5,-3.847006,0.114003554,-4.030838,-3.5267434,-3.9347482,-3.7731392,-4.732245,7.191636,0.10593306014156723,0.8852389,7.1804543,0.01585224
10,-4.3312144,0.2983439,-4.6407533,-3.3692565,-4.5880146,-4.1179743,-4.732245,7.191636,0.1349417567811223,0.40103078,7.157484,0.041484844
15,-4.9383526,0.56837684,-5.197253,-2.5163045,-5.1838875,-4.9364,-4.732245,7.191636,-0.020624806354342294,-0.2061073,7.225738,0.07903304
20,-5.5334973,0.5783681,-5.678179,-2.175866,-5.6729717,-5.646861,-4.732245,7.191636,0.20382645293198026,-0.80125165,7.0963755,0.08042233
25,-5.59893,0.3583308,-5.781602,-3.842978,-5.770042,-5.5856977,-4.732245,7.191636,-0.03471406035634433,-0.8666847,7.2129703,0.049826045
30,-5.7699337,0.33452588,-5.9098606,-3.9925978,-5.9026365,-5.7977796,-4.732245,7.191636,-0.012618608949531256,-1.0376885,7.203627,0.046515964
35,-5.678156,0.79308474,-5.973486,-1.6661179,-5.9665728,-5.8405695,-4.732245,7.191636,0.16801189352239615,-0.9459106,7.1015544,0.11027876
40,-5.8978195,0.28934786,-6.0089693,-4.6706953,-6.004895,-5.9463863,-4.732245,7.191636,0.08272696543180312,-1.1655748,7.173497,0.04023394
