epoch,pred_mean,pred_std,pred_min,pred_max,pred_q25,pred_q75,true_mean,true_std,correlation,residual_mean,residual_std,mode_collapse_score
5,-4.0816574,0.1425622,-4.2236514,-3.5945885,-4.194148,-3.9813113,-4.4724,4.5453644,0.16303726216877898,0.39074314,4.5243087,0.031364307
10,-4.325242,0.15259844,-4.42906,-3.7061818,-4.4194922,-4.2897835,-4.4724,4.5453644,0.0030554212119976946,0.14715843,4.5474596,0.033572324
15,-4.674271,0.5865229,-4.9729776,-2.743578,-4.9666376,-4.8109937,-4.4724,4.5453644,-0.31032422040586793,-0.20187075,4.760144,0.12903759
20,-4.8491826,0.49672812,-5.0983887,-3.2843757,-5.093294,-4.906399,-4.4724,4.5453644,-0.09028025048375934,-0.37678233,4.61679,0.10928235
25,-4.837066,0.54758686,-5.1453495,-2.6679707,-5.128501,-4.8026032,-4.4724,4.5453644,-0.18274084913800404,-0.3646656,4.676523,0.1204715
30,-4.89212,0.6222368,-5.1596174,-2.2768424,-5.1462526,-5.0086403,-4.4724,4.5453644,-0.2657349318973008,-0.4197195,4.748755,0.1368948
