fold_idx,val_auc,test_auc,test_accuracy,test_precision,test_recall,test_specificity,test_f1,optimal_threshold
0,0.5075757575757576,0.7847222222222222,0.6666666666666666,0.5,0.8333333333333334,0.5833333333333334,0.625,0.3256509772561704
1,0.8636363636363636,0.2727272727272727,0.5294117647058824,0.25,0.16666666666666666,0.7272727272727273,0.2,0.350865203964649
2,0.6727272727272727,0.6287878787878788,0.6470588235294118,0.5,0.16666666666666666,0.9090909090909091,0.25,0.3675306515642121
3,0.6727272727272727,0.4727272727272728,0.4375,0.25,0.4,0.45454545454545453,0.3076923076923077,0.3465117507516845
4,0.9305555555555556,0.509090909090909,0.625,0.3333333333333333,0.2,0.8181818181818182,0.25,0.530686556083313
