mse,mae,rmse,r2,mean_pct_error
134724.85451165657,278.80888985845746,367.04884485808776,0.7881870799144934,14.521836258263367
72865.26886061757,195.23939921440126,269.93567541289826,0.9140690287206268,8.547620771514024
155965.12746254334,279.6618417397176,394.924204705844,0.7469607029685479,10.340570417169463
104244.779949754,253.9406352822254,322.8696020838041,0.8356302962712352,9.790314035866249
92081.94164307373,233.73960466800796,303.45006449673684,0.8782385648751857,9.193340650568661
