fold,val_auc,optimal_threshold,test_auc_default,test_accuracy_default,test_precision_default,test_recall_default,test_f1_default,test_specificity_default,test_auc_optimal,test_accuracy_optimal,test_precision_optimal,test_recall_optimal,test_f1_optimal,test_specificity_optimal
0,0.5694444444444444,0.48463907837867737,0.42424242424242425,0.47058823529411764,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.5454545454545454,0.42424242424242425,0.29411764705882354,0.3125,0.8333333333333334,0.45454545454545453,0.0
1,0.8333333333333334,0.5185076594352722,0.45833333333333337,0.5294117647058824,0.5,1.0,0.6666666666666666,0.1111111111111111,0.45833333333333337,0.4117647058823529,0.3333333333333333,0.25,0.2857142857142857,0.5555555555555556
2,0.75,0.5232833623886108,1.0,0.5882352941176471,0.4166666666666667,1.0,0.5882352941176471,0.4166666666666667,1.0,0.9411764705882353,0.8333333333333334,1.0,0.9090909090909091,0.9166666666666666
3,0.6727272727272727,0.3780766725540161,0.6346153846153846,0.7058823529411765,0.3333333333333333,0.25,0.2857142857142857,0.8461538461538461,0.6346153846153846,0.4117647058823529,0.25,0.75,0.375,0.3076923076923077
4,0.5757575757575757,0.5515878796577454,0.32727272727272727,0.3125,0.3125,1.0,0.47619047619047616,0.0,0.32727272727272727,0.5625,0.0,0.0,0.0,0.8181818181818182
