fold,val_auc,optimal_threshold,test_auc_default,test_accuracy_default,test_precision_default,test_recall_default,test_f1_default,test_specificity_default,test_auc_optimal,test_accuracy_optimal,test_precision_optimal,test_recall_optimal,test_f1_optimal,test_specificity_optimal
0,0.7272727272727273,0.46531960368156433,0.4861111111111111,0.6111111111111112,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.8333333333333334,0.4861111111111111,0.5,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.5833333333333334
1,0.8484848484848484,0.6213521361351013,0.30303030303030304,0.4117647058823529,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2727272727272727,0.30303030303030304,0.5882352941176471,0.0,0.0,0.0,0.9090909090909091
2,0.6181818181818182,0.3907453417778015,0.8484848484848484,0.6470588235294118,0.0,0.0,0.0,1.0,0.8484848484848484,0.7647058823529411,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8181818181818182
3,0.7090909090909091,0.6870148777961731,0.6363636363636365,0.375,0.3333333333333333,1.0,0.5,0.09090909090909091,0.6363636363636365,0.625,0.4,0.4,0.4,0.7272727272727273
4,0.7083333333333334,0.5122774839401245,0.34545454545454546,0.375,0.3076923076923077,0.8,0.4444444444444444,0.18181818181818182,0.34545454545454546,0.375,0.3076923076923077,0.8,0.4444444444444444,0.18181818181818182
