fold_idx,val_auc,test_auc,test_accuracy,test_precision,test_recall,test_specificity,test_f1,optimal_threshold
0,0.8939393939393939,0.4027777777777778,0.5,0.2,0.16666666666666666,0.6666666666666666,0.18181818181818182,0.33361525693126964
1,0.7424242424242424,0.4696969696969697,0.35294117647058826,0.3076923076923077,0.6666666666666666,0.18181818181818182,0.42105263157894735,0.31403947487914635
2,0.5454545454545455,0.5909090909090908,0.7058823529411765,1.0,0.16666666666666666,1.0,0.2857142857142857,0.34724270171862953
3,0.5636363636363636,0.6727272727272727,0.625,0.4444444444444444,0.8,0.5454545454545454,0.5714285714285714,0.348078403276274
4,0.5347222222222222,0.44545454545454544,0.375,0.2727272727272727,0.6,0.2727272727272727,0.375,0.33477600111556416
