fold_idx,val_auc,test_auc,test_accuracy,test_precision,test_recall,test_specificity,test_f1,optimal_threshold
fold0,0.6363636363636364,0.7222222222222222,0.6666666666666666,0.5,0.16666666666666666,0.9166666666666666,0.25,0.3313713427610875
fold1,0.8787878787878788,0.4242424242424242,0.4117647058823529,0.3,0.5,0.36363636363636365,0.375,0.32748056846097173
fold2,0.5727272727272728,0.5454545454545454,0.6470588235294118,0.0,0.0,1.0,0.0,0.34808435454645253
fold3,0.8181818181818182,0.5272727272727273,0.5,0.38461538461538464,1.0,0.2727272727272727,0.5555555555555556,0.3524493860331126
fold4,0.8125,0.6090909090909091,0.625,0.0,0.0,0.9090909090909091,0.0,0.35296681479076747
