metric,value
val_auc,0.6944444444444444
optimal_threshold,0.502095639705658
test_threshold_default,0.5
test_auc_default,0.8636363636363636
test_accuracy_default,0.5882352941176471
test_precision_default,0.46153846153846156
test_recall_default,1.0
test_f1_default,0.631578947368421
test_specificity_default,0.36363636363636365
test_threshold_optimal,0.502095639705658
test_auc_optimal,0.8636363636363636
test_accuracy_optimal,0.7647058823529411
test_precision_optimal,0.625
test_recall_optimal,0.8333333333333334
test_f1_optimal,0.7142857142857143
test_specificity_optimal,0.7272727272727273
