metric,value
val_auc,0.5769230769230769
optimal_threshold,0.5187069773674011
test_threshold_default,0.5
test_auc_default,0.31666666666666665
test_accuracy_default,0.29411764705882354
test_precision_default,0.29411764705882354
test_recall_default,1.0
test_f1_default,0.45454545454545453
test_specificity_default,0.0
test_threshold_optimal,0.5187069773674011
test_auc_optimal,0.31666666666666665
test_accuracy_optimal,0.6470588235294118
test_precision_optimal,0.3333333333333333
test_recall_optimal,0.2
test_f1_optimal,0.25
test_specificity_optimal,0.8333333333333334
