fold_idx,val_auc,test_auc,test_accuracy,test_precision,test_recall,test_specificity,test_f1,optimal_threshold
fold0,0.7424242424242424,0.8819444444444444,0.7222222222222222,0.5555555555555556,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.32612258045246534
fold1,0.8484848484848484,0.30303030303030304,0.4117647058823529,0.25,0.3333333333333333,0.45454545454545453,0.2857142857142857,0.28748552397709803
fold2,0.7363636363636363,0.5378787878787878,0.47058823529411764,0.3333333333333333,0.5,0.45454545454545453,0.4,0.33500207814608113
fold3,0.6727272727272727,0.509090909090909,0.5,0.3333333333333333,0.6,0.45454545454545453,0.42857142857142855,0.3403139018907549
fold4,0.9444444444444445,0.5272727272727273,0.75,1.0,0.2,1.0,0.3333333333333333,0.4270055019489607
