fold_idx,val_auc,test_auc,test_accuracy,test_precision,test_recall,test_specificity,test_f1,optimal_threshold
0,0.8181818181818182,0.7222222222222222,0.3333333333333333,0.3125,0.8333333333333334,0.08333333333333333,0.45454545454545453,0.3216069868177782
1,0.5909090909090908,0.5606060606060606,0.4117647058823529,0.3333333333333333,0.6666666666666666,0.2727272727272727,0.4444444444444444,0.27070517023990487
2,0.7181818181818183,0.6136363636363635,0.6470588235294118,0.5,0.5,0.7272727272727273,0.5,0.3371120377810401
3,0.6363636363636365,0.7727272727272727,0.6875,0.5,0.8,0.6363636363636364,0.6153846153846154,0.3435018235076821
4,0.763888888888889,0.509090909090909,0.625,0.0,0.0,0.9090909090909091,0.0,0.3878976749230847
