fold_idx,val_auc,test_auc,test_accuracy,test_precision,test_recall,test_specificity,test_f1,optimal_threshold
fold0,0.5303030303030303,0.8680555555555556,0.8888888888888888,1.0,0.6666666666666666,1.0,0.8,0.3443445208043364
fold1,0.8181818181818181,0.3939393939393939,0.29411764705882354,0.2,0.3333333333333333,0.2727272727272727,0.25,0.3071150333480734
fold2,0.8,0.6136363636363636,0.7058823529411765,0.6666666666666666,0.3333333333333333,0.9090909090909091,0.4444444444444444,0.3502713096288965
fold3,0.6363636363636364,0.5636363636363636,0.625,0.42857142857142855,0.6,0.6363636363636364,0.5,0.3526107143322573
fold4,0.9444444444444444,0.6,0.5625,0.3333333333333333,0.4,0.6363636363636364,0.36363636363636365,0.349923341782884
