fold_idx,val_auc,test_auc,test_accuracy,test_precision,test_recall,test_specificity,test_f1,optimal_threshold
fold0,0.5303030303030303,0.8333333333333335,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,0.3168575206191874
fold1,0.8636363636363635,0.2727272727272727,0.4117647058823529,0.0,0.0,0.6363636363636364,0.0,0.36624222173190574
fold2,0.7636363636363637,0.6212121212121212,0.7647058823529411,0.75,0.5,0.9090909090909091,0.6,0.3400329959958879
fold3,0.6727272727272728,0.5818181818181818,0.375,0.2222222222222222,0.4,0.36363636363636365,0.2857142857142857,0.3345738503898455
fold4,0.9583333333333334,0.6545454545454545,0.6875,0.5,0.2,0.9090909090909091,0.2857142857142857,0.39662835163821925
