fold,val_auc,optimal_threshold,test_auc_default,test_accuracy_default,test_precision_default,test_recall_default,test_f1_default,test_specificity_default,test_auc_optimal,test_accuracy_optimal,test_precision_optimal,test_recall_optimal,test_f1_optimal,test_specificity_optimal
0,0.7916666666666666,0.49097710847854614,0.7575757575757576,0.5882352941176471,0.4,0.3333333333333333,0.36363636363636365,0.7272727272727273,0.7575757575757576,0.5294117647058824,0.42857142857142855,1.0,0.6,0.2727272727272727
1,0.8666666666666667,0.5263923406600952,0.3472222222222222,0.35294117647058826,0.3333333333333333,0.375,0.35294117647058826,0.3333333333333333,0.3472222222222222,0.5294117647058824,0.5,0.125,0.2,0.8888888888888888
2,0.6346153846153846,0.5358859300613403,0.4666666666666667,0.29411764705882354,0.29411764705882354,1.0,0.45454545454545453,0.0,0.4666666666666667,0.35294117647058826,0.2857142857142857,0.8,0.42105263157894735,0.16666666666666666
3,0.8,0.5606436133384705,0.5384615384615385,0.4117647058823529,0.25,0.75,0.375,0.3076923076923077,0.5384615384615385,0.5882352941176471,0.2857142857142857,0.5,0.36363636363636365,0.6153846153846154
4,0.5454545454545454,0.5292909741401672,0.36363636363636365,0.25,0.23076923076923078,0.6,0.3333333333333333,0.09090909090909091,0.36363636363636365,0.4375,0.3,0.6,0.4,0.36363636363636365
