fold_idx,val_auc,test_auc,test_accuracy,test_precision,test_recall,test_specificity,test_f1,optimal_threshold
fold0,0.45454545454545453,0.45833333333333337,0.6666666666666666,0.0,0.0,1.0,0.0,inf
fold1,0.6212121212121212,0.42424242424242425,0.29411764705882354,0.2857142857142857,0.6666666666666666,0.09090909090909091,0.4,0.3001922854468984
fold2,0.7090909090909091,0.42424242424242425,0.5882352941176471,0.3333333333333333,0.16666666666666666,0.8181818181818182,0.2222222222222222,0.35847100074335975
fold3,0.4818181818181818,0.42727272727272725,0.4375,0.35714285714285715,1.0,0.18181818181818182,0.5263157894736842,0.3325465932506516
fold4,0.6805555555555556,0.3181818181818182,0.3125,0.125,0.2,0.36363636363636365,0.15384615384615385,0.3424855069600103
