epoch,pred_mean,pred_std,pred_min,pred_max,pred_q25,pred_q75,true_mean,true_std,correlation,residual_mean,residual_std,mode_collapse_score
5,0.24808042,0.13534997,-0.11573999,0.4795429,0.18105885,0.32828602,-0.037111722,1.2425537,0.1307224292049032,0.28519213,1.2321889,0.108928874
10,-0.2228686,0.1481627,-0.48992375,0.080019444,-0.328439,-0.13995163,-0.037111722,1.2425537,0.05479089320122108,-0.18575686,1.2432691,0.11924047
15,-0.069457255,0.1612775,-0.40696734,0.2835466,-0.18527424,0.08630529,-0.037111722,1.2425537,-0.026451581974263637,-0.03234554,1.2572,0.1297952
20,-0.25004485,0.23015246,-0.7231452,0.33465815,-0.41545403,-0.11082834,-0.037111722,1.2425537,0.01977765783774947,-0.21293318,1.2592052,0.18522535
25,-0.226574,0.22597781,-0.6702563,0.24377187,-0.37237996,-0.028650634,-0.037111722,1.2425537,-0.02560873117135745,-0.1894623,1.2686162,0.18186563
30,-0.19220564,0.22604598,-0.6984142,0.29488912,-0.33640677,-0.006665212,-0.037111722,1.2425537,-0.04338615766637861,-0.15509391,1.2725599,0.18192048
35,-0.212975,0.23037036,-0.7243654,0.21657154,-0.36449036,-0.018685922,-0.037111722,1.2425537,-0.03119815865835667,-0.17586328,1.2707758,0.18540072
