epoch,pred_mean,pred_std,pred_min,pred_max,pred_q25,pred_q75,true_mean,true_std,correlation,residual_mean,residual_std,mode_collapse_score
5,0.117792115,0.038475618,0.011429708,0.19183701,0.1009348,0.14366561,-0.19208728,0.86746144,-0.07455641864250898,0.30987942,0.87117535,0.044354267
10,0.111638695,0.024329482,0.0410945,0.15985917,0.10123192,0.1266938,-0.19208728,0.86746144,0.015936105638741163,0.303726,0.8674149,0.028046759
15,0.0012653857,0.02465303,-0.039986707,0.06661488,-0.015571229,0.017251216,-0.19208728,0.86746144,-0.05732965887782163,0.19335267,0.86922324,0.028419742
20,0.017677378,0.01844225,-0.021627137,0.044866826,0.005673676,0.032025564,-0.19208728,0.86746144,-0.02741730555344074,0.20976467,0.8681628,0.021260023
25,0.053225514,0.021239128,0.010541366,0.08898177,0.038694393,0.06752569,-0.19208728,0.86746144,0.061994274290710236,0.2453128,0.86640406,0.024484232
30,0.041125912,0.021211922,-0.009519055,0.086990595,0.03024143,0.05591493,-0.19208728,0.86746144,0.1876489602530195,0.23321323,0.8637324,0.02445287
