Fold,Val Loss,MAE,RMSE,R²
0,0.775147122996194,0.598723292350769,0.871506118674146,-0.009347081184387207
1,0.8254906607525689,0.7879064083099365,1.0580863722066831,-0.369900107383728
2,0.9421018941061837,0.743101954460144,0.9327780380145158,0.07151007652282715
3,0.8522082448005677,0.743541955947876,0.9700431806253946,-0.05625343322753906
4,1.5242677819397714,0.9675669074058533,1.2969154903111821,-0.08941411972045898
