metric,value
val_auc,0.7307692307692308
optimal_threshold,0.48172882199287415
test_threshold_default,0.5
test_auc_default,0.6833333333333333
test_accuracy_default,0.7058823529411765
test_precision_default,0.0
test_recall_default,0.0
test_f1_default,0.0
test_specificity_default,1.0
test_threshold_optimal,0.48172882199287415
test_auc_optimal,0.6833333333333333
test_accuracy_optimal,0.8235294117647058
test_precision_optimal,0.75
test_recall_optimal,0.6
test_f1_optimal,0.6666666666666666
test_specificity_optimal,0.9166666666666666
