fold,val_auc,optimal_threshold,test_auc_default,test_accuracy_default,test_precision_default,test_recall_default,test_f1_default,test_specificity_default,test_auc_optimal,test_accuracy_optimal,test_precision_optimal,test_recall_optimal,test_f1_optimal,test_specificity_optimal
fold_0,0.71875,0.4779765009880066,0.5388888888888889,0.5714285714285714,0.375,0.3,0.3333333333333333,0.7222222222222222,0.5388888888888889,0.5714285714285714,0.42857142857142855,0.6,0.5,0.5555555555555556
fold_1,0.53125,0.4927283823490143,0.5964912280701754,0.6785714285714286,0.0,0.0,0.0,1.0,0.5964912280701754,0.7142857142857143,0.6,0.3333333333333333,0.42857142857142855,0.8947368421052632
fold_2,0.6875,0.5189421772956848,0.391812865497076,0.32142857142857145,0.32142857142857145,1.0,0.4864864864864865,0.0,0.391812865497076,0.6071428571428571,0.25,0.1111111111111111,0.15384615384615385,0.8421052631578947
