fold,val_auc,optimal_threshold,test_auc_default,test_accuracy_default,test_precision_default,test_recall_default,test_f1_default,test_specificity_default,test_auc_optimal,test_accuracy_optimal,test_precision_optimal,test_recall_optimal,test_f1_optimal,test_specificity_optimal
0,0.40625,0.5041912794113159,0.4777777777777778,0.42857142857142855,0.3125,0.5,0.38461538461538464,0.3888888888888889,0.4777777777777778,0.5,0.3333333333333333,0.4,0.36363636363636365,0.5555555555555556
1,0.6875,0.4579579532146454,0.38596491228070173,0.35714285714285715,0.2631578947368421,0.5555555555555556,0.35714285714285715,0.2631578947368421,0.38596491228070173,0.35714285714285715,0.2857142857142857,0.6666666666666666,0.4,0.21052631578947367
2,0.625,0.45778688788414,0.5087719298245614,0.6785714285714286,0.0,0.0,0.0,1.0,0.5087719298245614,0.5357142857142857,0.16666666666666666,0.1111111111111111,0.13333333333333333,0.7368421052631579
