epoch,pred_mean,pred_std,pred_min,pred_max,pred_q25,pred_q75,true_mean,true_std,correlation,residual_mean,residual_std,mode_collapse_score
5,-4.1953063,0.00799436,-4.21019,-4.18148,-4.202312,-4.189927,-2.6741614,5.973831,0.1190991642325865,-1.5211453,5.9728847,0.00133823
10,-4.442678,0.011182851,-4.4672403,-4.4198895,-4.4500155,-4.434744,-2.6741614,5.973831,0.11618408058873318,-1.7685161,5.972543,0.001871973
15,-4.4175706,0.013479011,-4.4530816,-4.3945503,-4.4220343,-4.408673,-2.6741614,5.973831,0.3864162007079455,-1.7434092,5.9686356,0.002256343
20,-4.354443,0.016674848,-4.400373,-4.3218675,-4.357963,-4.343424,-2.6741614,5.973831,0.294548791894847,-1.6802812,5.968941,0.0027913155
25,-4.3685827,0.016230851,-4.41147,-4.3376393,-4.3741074,-4.3583293,-2.6741614,5.973831,0.25156009443416233,-1.6944205,5.9697685,0.002716992
30,-4.38294,0.016099347,-4.4208155,-4.347717,-4.3873167,-4.373974,-2.6741614,5.973831,0.2828602977848017,-1.7087789,5.969297,0.0026949786
